Date,Month,Store_ID,Store_Name,Region,Format,Footfall,Transactions,Conversion_Rate,Basket_Size_VND,Units_Per_Transaction,Avg_Selling_Price_VND,Revenue_Target_VND,Revenue_Actual_VND,Gross_Margin_Rate,Shrinkage_Amt_VND,Shrinkage_Rate,Operating_Cost_VND,Operating_Cost_Rate,Labor_Hours,OT_Hours,Productivity_VND_per_Labor_Hour,Productivity_Target_VND_per_Labor_Hour,Attendance_Rate,Audit_Score,Stock_Availability_Rate,NPS,Complaints,On_Time_Opening_Flag,Target_Attainment_Pct
2025-02-11,2025-02-01,S002,District 7 Hub,South,Supermarket,871,200,0.2299,245620,2.84,86486,54508622,49124000,0.1953,329131,0.0067,6906834,0.1406,147,11.0,334177,366956,0.9739,88.3,0.9777,68.7,1,1,0.9012
2025-02-11,2025-02-01,S003,Thu Duc Family,South,Supermarket,1452,306,0.2107,337518,3.0,112506,100383413,103280508,0.207,784932,0.0076,14232054,0.1378,125,5.9,826244,361703,0.9525,87.8,0.9719,65.9,3,1,1.0289
2025-02-11,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1810,486,0.2683,352298,3.6,97861,182812636,171216828,0.223,1215639,0.0071,22446526,0.1311,223,0,767788,608236,0.9554,85.5,0.9781,75.3,5,1,0.9366
2025-02-11,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,1035,220,0.213,270617,4.0,67654,50959748,59535740,0.2046,345307,0.0058,7971836,0.1339,123,2.6,484030,371390,0.9731,92.2,0.9799,72.4,5,1,1.1683
2025-02-11,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1695,378,0.223,255145,2.75,92780,100433602,96444810,0.2626,723336,0.0075,14042364,0.1456,134,10.3,719737,454800,0.969,91.1,0.9753,68.4,3,1,0.9603
2025-02-11,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1244,248,0.1991,224911,4.14,54326,68716199,55777928,0.1879,234267,0.0042,6737974,0.1208,140,14.9,398414,380916,0.9475,86.9,0.9879,85.0,3,1,0.8117
2025-02-11,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,793,219,0.2763,330526,4.35,75983,65496975,72385194,0.207,470504,0.0065,10539284,0.1456,85,10.1,851591,337040,0.9834,84.8,0.975,75.4,6,1,1.1052
2025-02-11,2025-02-01,S009,Can Tho Market,South,Convenience Plus,858,161,0.1881,296938,4.1,72424,54676281,47807018,0.2346,143421,0.003,6759912,0.1414,85,7.9,562436,284862,0.9801,85.5,0.9791,71.6,0,1,0.8744
2025-02-11,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1464,351,0.2396,266694,3.94,67689,96446609,93609594,0.2131,683350,0.0073,12281579,0.1312,117,9.6,800082,506001,0.9517,87.4,0.9742,73.2,4,1,0.9706
2025-02-12,2025-02-01,S001,Vincom Central,South,Hypermarket,1684,358,0.2126,307243,2.52,121922,108485867,109992994,0.2172,516967,0.0047,13254156,0.1205,205,2.5,536551,662964,0.9626,86.1,0.9644,74.5,6,1,1.0139
2025-02-12,2025-02-01,S002,District 7 Hub,South,Supermarket,903,235,0.2597,244280,4.42,55267,54508622,57405800,0.1873,384619,0.0067,7640712,0.1331,144,7.3,398651,366956,0.9912,88.2,0.9688,64.1,6,1,1.0532
2025-02-12,2025-02-01,S003,Thu Duc Family,South,Supermarket,1425,275,0.1928,346184,3.48,99478,100383413,95200600,0.2111,609284,0.0064,13927848,0.1463,129,8.6,737989,361703,0.9801,89.1,0.9562,69.5,6,1,0.9484
2025-02-12,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,2063,540,0.2615,353426,4.08,86624,182812636,190850040,0.2172,1259610,0.0066,25096780,0.1315,225,10.9,848222,608236,0.9746,92.0,0.9736,68.3,2,1,1.044
2025-02-12,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,1092,222,0.2037,242153,3.71,65270,50959748,53757966,0.213,215032,0.004,6811134,0.1267,115,4.0,467461,371390,0.9833,89.1,0.9774,66.5,2,1,1.0549
2025-02-12,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1665,378,0.2269,275103,3.65,75371,100433602,103988934,0.2466,727923,0.007,14017708,0.1348,126,6.7,825309,454800,0.987,91.1,0.9691,66.5,1,1,1.0354
2025-02-12,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1448,282,0.1947,255892,2.77,92380,68716199,72161544,0.1948,281430,0.0039,9676863,0.1341,140,6.1,515440,380916,0.9863,90.9,0.977,66.7,0,1,1.0501
2025-02-12,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,743,201,0.2709,317566,3.35,94796,65496975,63830766,0.2024,421283,0.0066,8974606,0.1406,76,5.1,839878,337040,0.974,94.9,0.9781,71.4,1,1,0.9746
2025-02-12,2025-02-01,S009,Can Tho Market,South,Convenience Plus,874,180,0.2058,298863,2.59,115391,54676281,53795340,0.2384,193663,0.0036,7084846,0.1317,88,8.5,611311,284862,0.9961,83.7,0.969,61.8,4,1,0.9839
2025-02-12,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1590,405,0.2546,260101,3.73,69732,96446609,105340905,0.2265,863795,0.0082,14842534,0.1409,119,13.5,885218,506001,0.9756,85.3,0.9743,58.9,3,1,1.0922
2025-02-13,2025-02-01,S001,Vincom Central,South,Hypermarket,1526,293,0.1921,294725,3.15,93563,108485867,86354425,0.2064,466314,0.0054,10215728,0.1183,209,5.4,413179,662964,0.988,93.4,0.9726,78.0,3,1,0.796
2025-02-13,2025-02-01,S002,District 7 Hub,South,Supermarket,867,218,0.2516,223045,4.23,52729,54508622,48623810,0.2023,340367,0.007,6009903,0.1236,140,4.4,347313,366956,0.952,88.1,0.9815,78.3,5,1,0.892
2025-02-13,2025-02-01,S003,Thu Duc Family,South,Supermarket,1229,236,0.1919,318636,3.43,92897,100383413,75198096,0.1974,526387,0.007,10978922,0.146,123,5.6,611367,361703,0.9607,88.9,0.9823,80.7,1,1,0.7491
2025-02-13,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1669,438,0.2624,329983,3.03,108905,182812636,144532554,0.2219,1488685,0.0103,19381815,0.1341,219,6.0,659966,608236,0.968,82.0,0.9618,67.5,4,1,0.7906
2025-02-13,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,865,166,0.1923,240887,3.12,77207,50959748,39987242,0.21,207934,0.0052,5186345,0.1297,125,6.9,319898,371390,0.9756,90.3,0.9595,66.4,7,1,0.7847
2025-02-13,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1532,342,0.223,268664,3.12,86110,100433602,91883088,0.2472,652370,0.0071,11558892,0.1258,133,4.0,690850,454800,0.9562,85.8,0.998,73.9,1,1,0.9149
2025-02-13,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1321,285,0.2161,242188,3.73,64930,68716199,69023580,0.1834,310606,0.0045,9518352,0.1379,139,9.8,496573,380916,0.9676,91.1,0.9752,72.5,0,1,1.0045
2025-02-13,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,638,163,0.2547,336318,4.02,83661,65496975,54819834,0.2196,263135,0.0048,8091407,0.1476,82,10.1,668535,337040,0.9848,87.8,0.9714,73.0,3,1,0.837
2025-02-13,2025-02-01,S009,Can Tho Market,South,Convenience Plus,742,148,0.2001,287537,2.81,102326,54676281,42555476,0.2423,165966,0.0039,5642856,0.1326,81,0,525376,284862,0.983,92.8,0.9923,69.9,2,1,0.7783
2025-02-13,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1278,307,0.2405,276558,3.06,90378,96446609,84903306,0.234,653755,0.0077,10604423,0.1249,113,3.2,751357,506001,0.9629,85.8,0.9741,56.3,5,1,0.8803
2025-02-14,2025-02-01,S001,Vincom Central,South,Hypermarket,1818,391,0.2153,289107,3.69,78349,108485867,113040837,0.2136,587812,0.0052,14480531,0.1281,211,7.2,535739,662964,0.9925,91.1,0.9586,73.0,5,1,1.042
2025-02-14,2025-02-01,S002,District 7 Hub,South,Supermarket,988,238,0.2413,240455,3.15,76335,54508622,57228290,0.2021,246082,0.0043,6415291,0.1121,135,2.2,423913,366956,0.9718,86.3,0.9965,68.0,5,1,1.0499
2025-02-14,2025-02-01,S003,Thu Duc Family,South,Supermarket,1443,298,0.2065,328889,3.85,85426,100383413,98008922,0.2113,793872,0.0081,12760762,0.1302,121,4.6,809991,361703,0.9661,85.6,0.9788,79.8,1,1,0.9763
2025-02-14,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1798,502,0.2791,353466,2.81,125789,182812636,177439932,0.2025,1525983,0.0086,21399256,0.1206,218,5.6,813945,608236,0.9597,88.7,0.9749,66.5,6,1,0.9706
2025-02-14,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,898,186,0.2068,263688,3.38,78014,50959748,49045968,0.2148,171661,0.0035,6297502,0.1284,128,8.3,383172,371390,0.9843,91.0,0.9743,64.8,4,1,0.9624
2025-02-14,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1569,363,0.2312,265773,4.01,66278,100433602,96475599,0.2701,559558,0.0058,11451654,0.1187,121,1.5,797319,454800,0.9827,91.3,0.9596,77.0,4,1,0.9606
2025-02-14,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1351,283,0.2092,232872,3.83,60802,68716199,65902776,0.2025,309743,0.0047,8488278,0.1288,139,11.5,474121,380916,0.9835,93.8,0.973,76.1,1,1,0.9591
2025-02-14,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,744,200,0.2686,341716,4.28,79840,65496975,68343200,0.2146,321213,0.0047,10839232,0.1586,82,9.9,833454,337040,0.9375,89.9,0.9725,79.1,0,1,1.0435
2025-02-14,2025-02-01,S009,Can Tho Market,South,Convenience Plus,805,155,0.1923,300628,2.59,116073,54676281,46597340,0.2387,214348,0.0046,6523628,0.14,90,6.1,517748,284862,0.9721,90.3,0.958,62.6,4,1,0.8522
2025-02-14,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1308,343,0.262,253493,4.29,59089,96446609,86948099,0.2224,739059,0.0085,11703214,0.1346,120,7.1,724567,506001,0.9728,85.5,0.9789,50.0,4,1,0.9015
2025-02-15,2025-02-01,S001,Vincom Central,South,Hypermarket,2249,496,0.2207,322712,3.73,86518,127899128,160065152,0.1976,688280,0.0043,17815251,0.1113,236,8.9,678242,662964,0.999,93.1,0.986,83.3,0,1,1.2515
2025-02-15,2025-02-01,S002,District 7 Hub,South,Supermarket,1138,282,0.2474,228770,2.66,86004,64262797,64513140,0.185,348371,0.0054,7425462,0.1151,155,8.3,416214,366956,0.9524,92.8,0.975,73.4,0,1,1.0039
2025-02-15,2025-02-01,S003,Thu Duc Family,South,Supermarket,1575,360,0.2288,359539,2.41,149186,118346760,129434040,0.2135,828378,0.0064,18237256,0.1409,141,8.9,917972,361703,0.9558,89.0,0.9774,63.7,3,1,1.0937
2025-02-15,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,2425,627,0.2587,354349,4.42,80169,215526476,222176823,0.2234,1755197,0.0079,26305736,0.1184,226,3.7,983083,608236,0.9853,89.2,0.9651,72.2,0,1,1.0309
2025-02-15,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,1141,242,0.2122,263024,3.27,80435,60078861,63651808,0.204,426467,0.0067,8955809,0.1407,122,0,521736,371390,0.9756,89.6,0.9518,72.7,2,0,1.0595
2025-02-15,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1985,494,0.2488,281819,3.09,91204,118405931,139218586,0.2544,1044139,0.0075,18112338,0.1301,137,3.4,1016194,454800,0.983,83.8,0.9701,63.2,3,1,1.1758
2025-02-15,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1543,343,0.2225,255400,4.11,62141,81012782,87602200,0.2024,341649,0.0039,10556065,0.1205,141,5.4,621292,380916,0.9841,92.7,0.968,61.6,4,1,1.0813
2025-02-15,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,847,229,0.2709,313577,4.36,71921,77217487,71809133,0.2104,315960,0.0044,9464444,0.1318,78,0,920630,337040,0.9665,95.1,0.9759,67.7,4,1,0.93
2025-02-15,2025-02-01,S009,Can Tho Market,South,Convenience Plus,1086,248,0.2287,302437,3.66,82633,64460458,75004376,0.2273,367521,0.0049,10380606,0.1384,89,7.7,842746,284862,0.9622,90.7,0.9737,79.2,0,1,1.1636
2025-02-15,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1698,460,0.271,278865,2.71,102902,113705476,128277900,0.2194,949256,0.0074,15303553,0.1193,126,10.6,1018079,506001,0.9674,86.9,0.9681,67.8,2,1,1.1282
2025-02-16,2025-02-01,S001,Vincom Central,South,Hypermarket,1892,374,0.1978,288874,3.89,74261,127899128,108038876,0.2048,572606,0.0053,13699329,0.1268,236,11.9,457792,662964,0.9437,86.3,0.9823,82.2,0,1,0.8447
2025-02-16,2025-02-01,S002,District 7 Hub,South,Supermarket,1027,254,0.2474,239332,3.41,70185,64262797,60790328,0.2033,425532,0.007,8620069,0.1418,153,16.3,397322,366956,0.9497,88.1,0.9706,75.2,0,1,0.946
2025-02-16,2025-02-01,S003,Thu Duc Family,South,Supermarket,1514,314,0.2072,336496,3.55,94788,118346760,105659744,0.1963,898108,0.0085,14179538,0.1342,128,1.9,825467,361703,0.9631,91.7,0.9734,72.3,3,1,0.8928
2025-02-16,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,2106,591,0.2804,333180,3.6,92550,215526476,196909380,0.2034,1732803,0.0088,22841488,0.116,236,11.3,834362,608236,0.9845,91.6,0.9704,60.8,4,1,0.9136
2025-02-16,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,1172,248,0.2118,271603,2.73,99488,60078861,67357544,0.2206,350259,0.0052,8365807,0.1242,129,7.0,522152,371390,0.9858,93.1,0.9726,70.0,1,1,1.1212
2025-02-16,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1717,383,0.2233,255412,3.79,67391,118405931,97822796,0.2646,723889,0.0074,13538675,0.1384,137,4.3,714035,454800,0.9602,93.2,0.9767,61.2,2,0,0.8262
2025-02-16,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1562,303,0.194,255729,3.57,71633,81012782,77485887,0.2043,333189,0.0043,9716730,0.1254,145,8.5,534385,380916,0.9664,90.8,0.9823,79.4,0,1,0.9565
2025-02-16,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,932,248,0.2662,320888,2.45,130975,77217487,79580224,0.2101,326279,0.0041,11913160,0.1497,97,16.2,820415,337040,0.9632,89.5,0.9852,77.2,2,1,1.0306
2025-02-16,2025-02-01,S009,Can Tho Market,South,Convenience Plus,924,212,0.2295,291152,3.97,73338,64460458,61724224,0.2343,185173,0.003,8437701,0.1367,90,5.2,685825,284862,0.9748,89.6,0.9794,72.6,1,1,0.9576
2025-02-16,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1614,419,0.2598,293277,2.99,98086,113705476,122883063,0.218,970776,0.0079,16515484,0.1344,118,6.6,1041382,506001,0.9628,88.1,0.9865,80.6,3,1,1.0807
2025-02-17,2025-02-01,S001,Vincom Central,South,Hypermarket,1656,342,0.2065,292809,4.26,68735,108485867,100140678,0.2072,410577,0.0041,13068358,0.1305,202,3.0,495746,662964,0.9697,86.6,0.9687,85.6,2,1,0.9231
2025-02-17,2025-02-01,S002,District 7 Hub,South,Supermarket,1055,261,0.2475,235507,2.77,85021,54508622,61467327,0.1815,417978,0.0068,7136357,0.1161,135,3.7,455314,366956,0.9786,89.2,0.9739,71.3,5,0,1.1277
2025-02-17,2025-02-01,S003,Thu Duc Family,South,Supermarket,1449,279,0.1924,314320,3.94,79777,100383413,87695280,0.2134,841875,0.0096,13417378,0.153,124,0,707220,361703,0.9594,78,0.9785,75.0,2,1,0.8736
2025-02-17,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,2053,533,0.2596,351856,3.11,113137,182812636,187539248,0.2069,1181497,0.0063,23292375,0.1242,218,5.8,860272,608236,0.9809,89.7,0.9781,70.6,2,1,1.0259
2025-02-17,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,1039,206,0.198,251447,2.58,97460,50959748,51798082,0.2242,222732,0.0043,6744110,0.1302,130,13.5,398447,371390,0.9572,85.0,0.9869,84.5,1,1,1.0165
2025-02-17,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1751,425,0.2426,280537,2.67,105070,100433602,119228225,0.255,822675,0.0069,16691952,0.14,130,3.5,917140,454800,0.9687,88.9,0.9733,70.0,0,1,1.1871
2025-02-17,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1292,290,0.2246,256201,2.48,103307,68716199,74298290,0.193,438360,0.0059,8715189,0.1173,132,8.1,562866,380916,0.9622,83.9,0.998,76.7,3,1,1.0812
2025-02-17,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,788,211,0.2682,327452,2.79,117366,65496975,69092372,0.2116,428373,0.0062,10681681,0.1546,72,2.8,959616,337040,0.9678,86.7,0.9902,72.4,1,1,1.0549
2025-02-17,2025-02-01,S009,Can Tho Market,South,Convenience Plus,919,196,0.213,300221,4.34,69175,54676281,58843316,0.2272,194183,0.0033,8691158,0.1477,88,8.6,668674,284862,0.9479,90.8,0.9636,72.4,1,1,1.0762
2025-02-17,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1417,339,0.2392,273603,2.5,109441,96446609,92751417,0.2324,630710,0.0068,12957373,0.1397,112,0,828138,506001,0.9552,87.9,0.9677,77.5,3,1,0.9617
2025-02-18,2025-02-01,S001,Vincom Central,South,Hypermarket,1747,346,0.1979,277141,3.78,73318,108485867,95890786,0.1958,508221,0.0053,12830187,0.1338,225,10.5,426181,662964,0.965,88.8,0.9802,73.1,0,1,0.8839
2025-02-18,2025-02-01,S002,District 7 Hub,South,Supermarket,1007,235,0.2337,216962,3.72,58323,54508622,50986070,0.1906,326311,0.0064,5934779,0.1164,149,11.9,342188,366956,0.9815,92.7,0.9963,62.0,6,1,0.9354
2025-02-18,2025-02-01,S003,Thu Duc Family,South,Supermarket,1585,304,0.1919,338389,3.35,101012,100383413,102870256,0.1959,822962,0.008,14587002,0.1418,134,10.2,767688,361703,0.9726,88.9,0.9794,60.8,1,1,1.0248
2025-02-18,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,2032,539,0.2652,349849,2.62,133530,182812636,188568611,0.2174,1640547,0.0087,25192766,0.1336,234,6.5,805849,608236,0.9665,87.8,0.9621,76.5,4,1,1.0315
2025-02-18,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,961,191,0.1987,250124,3.46,72290,50959748,47773684,0.218,205427,0.0043,6277462,0.1314,122,5.5,391588,371390,0.9712,90.3,0.9785,62.3,2,1,0.9375
2025-02-18,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1583,364,0.2303,266672,3.04,87721,100433602,97068608,0.2694,533877,0.0055,13822570,0.1424,142,11.5,683582,454800,0.9462,87.9,0.9781,69.1,3,1,0.9665
2025-02-18,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1336,256,0.1918,230255,3.45,66741,68716199,58945280,0.1978,212203,0.0036,8470437,0.1437,148,15.4,398279,380916,0.9454,89.6,0.981,71.4,0,1,0.8578
2025-02-18,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,780,216,0.2771,329053,3.93,83728,65496975,71075448,0.2087,433560,0.0061,9147410,0.1287,78,8.8,911224,337040,0.9719,92.4,0.9809,68.7,0,1,1.0852
2025-02-18,2025-02-01,S009,Can Tho Market,South,Convenience Plus,896,184,0.2048,278368,3.37,82602,54676281,51219712,0.2423,143415,0.0028,7017101,0.137,91,9.1,562854,284862,0.9801,88.8,0.9799,71.9,2,1,0.9368
2025-02-18,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1377,336,0.244,256697,2.62,97976,96446609,86250192,0.2303,629626,0.0073,11040025,0.128,114,7.0,756581,506001,0.9822,94.4,0.9851,67.5,1,1,0.8943
2025-02-19,2025-02-01,S001,Vincom Central,South,Hypermarket,1874,378,0.2016,303644,2.66,114152,108485867,114777432,0.2163,665709,0.0058,14278313,0.1244,222,8.4,517015,662964,0.9746,90.2,0.9604,59.3,4,1,1.058
2025-02-19,2025-02-01,S002,District 7 Hub,South,Supermarket,1056,249,0.2357,219380,2.94,74619,54508622,54625620,0.1952,393304,0.0072,6352960,0.1163,136,0,401659,366956,0.9665,90.3,0.9621,65.5,4,1,1.0021
2025-02-19,2025-02-01,S003,Thu Duc Family,South,Supermarket,1437,319,0.2217,344875,3.22,107104,100383413,110015125,0.2059,836115,0.0076,15853180,0.1441,132,6.9,833448,361703,0.9782,95.5,0.9688,63.2,2,1,1.0959
2025-02-19,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1895,534,0.282,341829,2.92,117065,182812636,182536686,0.2071,1314264,0.0072,21064734,0.1154,230,9.4,793638,608236,0.955,90.0,0.9835,79.6,5,1,0.9985
2025-02-19,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,928,184,0.1988,249451,3.39,73584,50959748,45898984,0.2135,270804,0.0059,5980638,0.1303,121,7.6,379330,371390,0.9562,91.5,0.9737,70.8,3,1,0.9007
2025-02-19,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1691,366,0.2162,254758,2.9,87848,100433602,93241428,0.249,652690,0.007,12540972,0.1345,122,0,764274,454800,0.956,91.9,0.9672,68.7,5,1,0.9284
2025-02-19,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1297,285,0.2201,247826,3.59,69032,68716199,70630410,0.1875,275459,0.0039,9803501,0.1388,131,0,539163,380916,0.9695,85.7,0.9566,71.4,10,1,1.0279
2025-02-19,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,838,231,0.2751,310652,3.99,77858,65496975,71760612,0.2025,444916,0.0062,11043958,0.1539,80,7.4,897008,337040,0.97,93.1,0.9694,69.6,2,1,1.0956
2025-02-19,2025-02-01,S009,Can Tho Market,South,Convenience Plus,892,179,0.2006,307215,2.47,124379,54676281,54991485,0.2305,197969,0.0036,8298215,0.1509,90,8.3,611016,284862,0.977,88.4,0.9732,68.4,0,1,1.0058
2025-02-19,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1497,372,0.2484,268662,3.65,73606,96446609,99942264,0.2111,729579,0.0073,13931952,0.1394,112,3.3,892342,506001,0.9945,97.9,0.9907,79.7,2,1,1.0362
2025-02-20,2025-02-01,S001,Vincom Central,South,Hypermarket,1600,325,0.2031,288019,4.52,63721,108485867,93606175,0.2105,290179,0.0031,11139135,0.119,222,5.4,421649,662964,0.9649,90.5,0.9714,69.9,1,1,0.8628
2025-02-20,2025-02-01,S002,District 7 Hub,South,Supermarket,831,191,0.2296,231394,3.4,68057,54508622,44196254,0.1889,287276,0.0065,6015110,0.1361,142,9.0,311241,366956,0.9813,90.7,0.9816,77.3,1,0,0.8108
2025-02-20,2025-02-01,S003,Thu Duc Family,South,Supermarket,1238,274,0.2212,324485,4.2,77258,100383413,88908890,0.2094,764616,0.0086,13229643,0.1488,128,6.7,694601,361703,0.9786,94.3,0.9768,67.1,3,1,0.8857
2025-02-20,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1839,476,0.2587,335953,3.65,92042,182812636,159913628,0.2136,1391249,0.0087,21508383,0.1345,230,12.3,695277,608236,0.9639,88.7,0.9849,64.4,4,1,0.8747
2025-02-20,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,978,191,0.1953,243904,3.76,64868,50959748,46585664,0.2135,172367,0.0037,6116698,0.1313,129,8.3,361129,371390,0.9515,91.9,0.9727,83.0,1,1,0.9142
2025-02-20,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1549,334,0.2158,271162,4.38,61909,100433602,90568108,0.2679,516238,0.0057,11837252,0.1307,132,11.8,686122,454800,0.9464,91.6,0.9802,62.6,3,1,0.9018
2025-02-20,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1137,216,0.1903,245247,3.89,63046,68716199,52973352,0.1923,280759,0.0053,6600480,0.1246,131,3.9,404377,380916,0.9596,91.4,0.9749,70.2,3,1,0.7709
2025-02-20,2025-02-01,S008,Hue Riverside,Central,Convenience Plus,630,169,0.2676,332401,3.36,98929,65496975,56175769,0.2088,230321,0.0041,7398349,0.1317,85,10.6,660891,337040,0.9664,90.5,0.9805,80.0,0,1,0.8577
2025-02-20,2025-02-01,S009,Can Tho Market,South,Convenience Plus,775,156,0.2007,279811,3.97,70481,54676281,43650516,0.2486,113491,0.0026,6211468,0.1423,82,1.0,532323,284862,0.9521,87.7,0.9862,68.4,3,1,0.7983
2025-02-20,2025-02-01,S010,Bien Hoa Value,South,Supermarket,1316,315,0.2394,260951,2.84,91884,96446609,82199565,0.2164,526077,0.0064,9568029,0.1164,115,0.5,714779,506001,0.9764,89.2,0.9761,74.9,2,1,0.8523
2025-02-21,2025-02-01,S001,Vincom Central,South,Hypermarket,1899,403,0.2121,276371,3.53,78292,108485867,111377513,0.2147,378684,0.0034,12140149,0.109,211,7.3,527856,662964,0.9587,92.9,0.9641,65.1,1,1,1.0267
2025-02-21,2025-02-01,S002,District 7 Hub,South,Supermarket,1022,231,0.2256,221433,2.88,76886,54508622,51151023,0.1959,368287,0.0072,6808201,0.1331,139,1.3,367993,366956,0.9643,93.3,0.997,73.8,3,1,0.9384
2025-02-21,2025-02-01,S003,Thu Duc Family,South,Supermarket,1603,337,0.2104,321814,2.61,123300,100383413,108451318,0.2012,835075,0.0077,16007415,0.1476,140,12.0,774652,361703,0.9579,86.0,0.9878,77.6,1,1,1.0804
2025-02-21,2025-02-01,S004,Ha Noi Prime,North,Hypermarket,1849,463,0.2504,363772,3.39,107307,182812636,168426436,0.2141,1364254,0.0081,19503781,0.1158,222,3.9,758678,608236,0.9671,84.4,0.9736,71.2,3,1,0.9213
2025-02-21,2025-02-01,S005,Cau Giay Fresh,North,Supermarket,940,174,0.1853,255195,2.84,89857,50959748,44403930,0.2121,182056,0.0041,5230783,0.1178,124,4.5,358096,371390,0.9611,86.5,0.9698,73.3,0,1,0.8714
2025-02-21,2025-02-01,S006,Hai Phong Gateway,North,Supermarket,1782,407,0.2283,274302,4.05,67729,100433602,111640914,0.2516,736830,0.0066,15819518,0.1417,127,5.5,879062,454800,0.9665,85.3,0.9748,79.8,4,1,1.1116
2025-02-21,2025-02-01,S007,Da Nang Beachside,Central,Supermarket,1411,276,0.1959,244944,2.54,96435,68716199,67604544,0.193,385346,0.0057,8707465,0.1288,135,10.5,500774,380916,0.9727,88.2,0.9952,76.5,2,1,0.9838
